patch_id	centroid_lon	centroid_lat	node1_id	node1_lon	node1_lat	node2_id	node2_lon	node2_lat	node3_id	node3_lon	node3_lat	coupling_ratio_mean	coupling_ratio_std
50	142.735139937207	40.1655081210831	4026	142.747846325772	40.1336234820622	3896	142.697925793925	40.1757037067507	4027	142.75964406577	40.1871877814474	1	0
51	140.698564860159	36.8164449756437	1934	140.671827882568	36.8347394347797	2057	140.728598881266	36.8310040265491	2056	140.695268138052	36.7835845083917	0.377794765916194	0.0125837491025552
52	140.879826091347	40.4081735433318	86	140.857193016122	40.3837514543905	87	140.859338566668	40.438444039137	203	140.922941600647	40.402312855218	0.0620157149869902	0.000887824686437247
53	140.897414311104	40.323556351755	201	140.917144141197	40.2936281691514	85	140.855049561835	40.3290583884474	202	140.920044894055	40.3479706463716	0.0783388728787613	0.00102719374291285
54	142.826565106231	41.9860984307637	2280	142.782566992857	41.9683333434009	2281	142.815957856852	42.0164603932389	2404	142.881166974901	41.9734795456148	0.0980930116947881	0.00632307800686387
55	141.144350138322	39.558830806065	778	141.121931819325	39.5396253145559	779	141.130353617664	39.5934327627412	897	141.180755815754	39.5434253460019	0.215182965453907	0.00273184626047029
56	139.581195810227	36.3828585389466	242	139.540370322609	36.3535912240568	243	139.574367736514	36.4001676914968	361	139.628869892335	36.3948008428427	0.0378812975115332	0.000987782789058484
57	140.940875983184	39.3318569990095	537	140.964427885541	39.3505611776477	536	140.952351556774	39.2969904846825	419	140.905840627012	39.3480108234574	0.166523816531567	0.0026261262685711
58	140.172698197478	37.3004826909656	379	140.173013706431	37.2664996774746	262	140.143455755709	37.3192547336175	380	140.201622962916	37.3156863279791	0.130705260288451	0.00345723095457162
59	141.037313448311	38.8207505178191	1003	141.077104560686	38.8222829657738	883	141.011359645704	38.7931876073871	884	141.023481668364	38.8467704865381	0.278788846755048	0.00748353093519287
60	141.13658413526	38.0891292711638	1471	141.125707576272	38.1129615961018	1592	141.17833789191	38.0935006617451	1470	141.105717494664	38.0609136527277	0.417788692191396	0.0153256136038661
61	139.948439461043	36.579312271074	721	139.948348078507	36.6139499371644	839	139.976056339859	36.5595664856793	720	139.920911515931	36.5644138118089	0.109562786995291	0.00305724229405687
62	140.439822910074	36.69156080816	1686	140.467889071478	36.7066074291755	1685	140.439862869779	36.6571980313737	1564	140.41171468979	36.7108701509978	0.257441694584723	0.00836444574503322
63	139.813344260875	36.6144526111003	484	139.8408684004	36.6294336919006	483	139.813656339207	36.5796634713253	366	139.785505399882	36.6342540272041	0.0793207795720329	0.00212808391850721
64	140.196940739045	36.7757817415314	1082	140.195470976864	36.7420193096908	963	140.169546143798	36.7947941244684	1083	140.225803935894	36.7905249729149	0.176909873627903	0.00501569316403253
65	139.882771547132	36.4497834214768	718	139.857597875095	36.4688192978881	837	139.912294828704	36.4637819145578	836	139.878422312194	36.4167425820696	0.0905762760067045	0.00253775880250095
66	139.339640177128	36.2111554029358	5	139.299222986767	36.1823651871751	6	139.333501122306	36.2295179556041	122	139.386215372645	36.2215678700922	0.0102392724549445	0.000253377838248266
67	140.140978143225	37.4557156800449	147	140.148831610343	37.4336839530395	31	140.097860035832	37.4499515436496	148	140.176256405829	37.4834985074425	0.0745259184057786	0.00199999494937
68	140.823450383961	38.2249806908884	754	140.813900444734	38.2603951388674	872	140.858100178007	38.2069894738547	753	140.798342914901	38.2075489662631	0.257778332954107	0.00795058858468771
69	139.696838841917	36.3009564462913	595	139.667461449043	36.2872790398682	596	139.701249887639	36.3339479481778	714	139.721805351017	36.2816359692645	0.0534767468434831	0.00143489035246986
70	140.758357449179	37.6027332945873	1220	140.786562738256	37.6189150273224	1219	140.761218472165	37.5682999601332	1100	140.727287905313	37.6209771913582	0.333341047515843	0.0114772023341953
71	140.950769449866	38.6143594269569	880	140.974888334095	38.6324612843557	879	140.962411749335	38.5789323163636	761	140.914999598531	38.6316758335641	0.266667424991141	0.00821995274804935
72	141.34059929302	40.3501827781148	1032	141.364744756173	40.3750622097595	1031	141.357426736632	40.3212360990592	912	141.299625383204	40.3542388879329	0.271864042055551	0.0038621771671459
73	140.420228059514	37.1443041115544	971	140.420578284466	37.1779758877151	1090	140.448850573123	37.1257343064594	970	140.391253738176	37.1291949783721	0.24669041295251	0.00684203332680683
74	140.529392566854	37.5063381024301	859	140.565859776967	37.5391177952355	858	140.540582386092	37.4885617473795	739	140.481757924093	37.4913194805325	0.251437196320217	0.00777806666903128
75	140.747453761743	38.1729874032084	752	140.781650888135	38.1549255190365	633	140.722056593832	38.1557765652756	634	140.738646632844	38.2082517680643	0.232154726394445	0.00700397893043551
76	142.088193976235	40.2648228548926	2494	142.059219377474	40.2260823057223	2495	142.071761511785	40.2794064940585	2620	142.133630092384	40.2889659489553	0.606780720341448	0.0111018136648005
77	142.003714658743	39.6761030813365	2608	142.01565904333	39.6428429177609	2484	141.967794778879	39.6890137450157	2609	142.027684677391	39.6964437665777	0.482835540680022	0.00625613853428467
78	140.347128487921	36.6326121533636	1563	140.38390442676	36.6615901811913	1562	140.354771455638	36.6128140886496	1441	140.302726270699	36.6234184215577	0.218557696943092	0.00697476525516899
79	140.806372467848	37.7380304629846	1222	140.838052809031	37.719904444147	1102	140.778443080512	37.7216909362364	1103	140.802617765488	37.7724881647409	0.330330208851624	0.0113376483610208
80	141.528722947177	38.5336012929205	2091	141.553683614958	38.5520826818529	2090	141.539172504415	38.4988275557327	1968	141.493305864503	38.5498849272073	0.512954092923138	0.0714432445882928
81	141.57570325518	38.1376289378761	2330	141.545420629682	38.1089816039674	2331	141.564132614173	38.1613682638783	2455	141.617567235617	38.1425250138208	0.702600755316306	0.122552610442477
82	141.910924019238	38.473786937205	2838	141.897665058018	38.4981190127079	2964	141.951778946592	38.4783319337334	2837	141.883337065181	38.4448986752181	1	0
83	141.795678157672	38.7449828541438	2467	141.782480871136	38.7795132475981	2591	141.832601540704	38.7294714002684	2466	141.771943858089	38.7259547140988	0.834641651546652	0.0123576414599303
84	141.161963781661	35.973405139303	4208	141.156172172736	35.9914697095401	4340	141.209171717165	35.9833253532466	4207	141.120566436403	35.9454040605533	0.226774132785697	0.00618464102169824
85	141.462711579497	36.4827756756343	4218	141.489464665278	36.4639680704291	4086	141.433670711325	36.4682146185772	4087	141.464999080845	36.5161376438024	1	0
86	141.549998069024	37.378701510725	3070	141.57922588237	37.3947551511495	3069	141.551388811326	37.3450773323326	2943	141.519377771248	37.3962643024705	0.951603941498124	0.0958898812396571
87	141.305335409513	37.3073289604333	2563	141.266919903201	37.2799213515418	2564	141.29865739223	37.3280651319679	2689	141.350444816887	37.3139855271548	0.987527376471227	0.0495182579841448
88	142.042151432565	38.2158070452292	3342	142.072752397435	38.2518852894509	3341	142.057309087211	38.1988204946451	3213	141.996416261892	38.1967014140763	0.90631156370676	0.106632745080231
89	142.55437819636	39.8027483090238	3758	142.569136307685	39.7700385000929	3629	142.516730901422	39.8142735725415	3759	142.577261170181	39.8239234229365	0.75847069477133	0.0297244529786643
90	140.418575963558	36.3823301313756	2048	140.44801789716	36.3964254837216	2047	140.414579329451	36.349141846624	1925	140.393130964001	36.40141655147	0.205258927936467	0.00728447333493243
91	141.630222552011	38.7161378520973	2094	141.589645441686	38.712981908538	2218	141.655458173247	38.7445422069561	2217	141.645570251803	38.6908786076592	0.609545290989065	0.0257347172029512
92	140.292971929369	35.9718225427838	2411	140.334393004259	35.9999486232826	2410	140.298969240211	35.9540243560978	2286	140.245572694467	35.9614785426327	0.0774598947976694	0.00246630181496563
93	142.226799581846	41.3331642413667	2021	142.262920361095	41.352518902852	2020	142.237845217938	41.3016803688178	1898	142.17962977046	41.3452774497107	1	0
94	141.103587169846	38.2953016354275	1233	141.062623479713	38.291677645659	1354	141.131633815923	38.3235487430401	1353	141.116512485636	38.2706673314128	0.378177789086599	0.0135331453790898
95	141.243003663408	37.2107414470424	2562	141.236145195887	37.231383239854	2687	141.288014425551	37.2177677719565	2561	141.204867389459	37.1830586078699	0.980408710742437	0.063374378397398
96	140.389161239176	36.3682968986834	1924	140.35977363288	36.3543258071221	1925	140.393130964001	36.40141655147	2047	140.414579329451	36.349141846624	0.194214523370261	0.00676999751542384
97	140.139527622017	36.7120405059602	1081	140.167550214433	36.6925904235631	961	140.111629484648	36.6971154961853	962	140.139400841116	36.7464088370864	0.160826790917711	0.00458471987022537
98	140.712886713478	36.2230185082229	2919	140.752880106317	36.2513604286199	2918	140.719110562839	36.2045662022211	2792	140.66668795347	36.2131135196294	0.253396725783542	0.0100327563497559
99	141.267331859492	36.9451724840481	2934	141.239980844395	36.962876256201	3061	141.297717270034	36.9599950149905	3060	141.264298045249	36.9126389865177	0.710697942682576	0.0392481517427751
100	142.15190699538	37.1813372908786	4633	142.182903319143	37.1966309438945	4632	142.149656186397	37.1492481202847	4499	142.12316226919	37.1981251159766	0.924914558752335	0.148471252944823
101	141.955071257019	37.4562630379381	3845	141.989924726644	37.4848671837782	3844	141.964277090726	37.4347585980013	3714	141.911026683419	37.4491496009888	0.943344297580653	0.0905183418863257
102	141.229553314698	36.1531941911629	4211	141.254802836917	36.1337873475136	4079	141.200190810183	36.1394445286374	4080	141.233666646179	36.1863442407945	0.424827633082768	0.011496923270411
103	141.811359424405	37.1274282886317	3838	141.782794751892	37.1446071662505	3969	141.841946600015	37.1426740732612	3968	141.80933732928	37.0949960914687	0.759321793013968	0.121650143697824
104	143.173207123964	39.1065142713616	5485	143.213385017506	39.11179440803	5347	143.149017222485	39.0768751069665	5348	143.157226941463	39.1308625631968	0.560413782369702	0.0440884456684208
105	143.091166767956	37.4602892242481	6293	143.081542552013	37.481581569086	6435	143.135673130715	37.4680760071699	6292	143.056300160124	37.4311959050939	1	0
106	141.091175841789	35.8811877185755	4338	141.138288256764	35.8914210610027	4205	141.050191494666	35.8528463184803	4206	141.085066801272	35.8992796859706	0.149216771785617	0.00418070285709407
107	142.562154278087	38.4305192476387	4390	142.603801256422	38.4361859628457	4257	142.535063522238	38.400922432537	4258	142.547607609213	38.4544377604229	0.674211758044377	0.0851794274140906
108	142.41956598373	37.245081998832	5039	142.413629277639	37.2648786889377	5175	142.465506576226	37.2524319612997	5038	142.379579361827	37.2179194216249	0.64834747095666	0.117900254359083
109	142.269776543475	36.53980281383	5851	142.262909410243	36.5590796818306	5991	142.315617268823	36.5488693253711	5850	142.230820801665	36.5114439852975	0.742278656530768	0.201090677046053
110	143.230389581942	39.0874867875119	5484	143.206705922279	39.0578058670267	5485	143.213385017506	39.11179440803	5623	143.271085169154	39.0928491320292	0.536248887996807	0.0545589561216033
111	142.369349333124	36.2685561541142	6553	142.363157576767	36.2873104221381	6696	142.415177930624	36.2782041281938	6552	142.32973099942	36.2401383048866	0.372309985165456	0.0247528427115371
112	142.619036309671	36.3663277777742	7133	142.645199780271	36.347880261483	6987	142.58920666579	36.3521496105823	6988	142.622703311048	36.3989466791608	0.320535502901429	0.0291992032411128
113	142.338178461037	35.7009723059438	7561	142.367682428762	35.7140077321223	7560	142.332996923885	35.6675937668471	7413	142.313856806751	35.7213090911488	0.0636429829502754	0.00167718303786748
114	143.053425532152	36.6016834881227	7729	143.090096632738	36.6236308365941	7728	143.05557613919	36.5776261806127	7580	143.014612606617	36.6037812846867	0.100129153966957	0.00980827975164025
115	146.549361952817	42.0408303053948	7699	146.602218957754	42.0519553942666	7698	146.541833615476	42.0216655293743	7551	146.504039424694	42.0488483613135	0.000219721864155156	3.96227513414325e-06
116	141.807956509219	36.1405810804497	5426	141.801920403563	36.1590222963493	5564	141.854287226642	36.1502991206969	5425	141.767680490342	36.1124060026468	0.448126237458217	0.0096242256454094
117	142.325412514893	37.0838895898728	5172	142.365110629747	37.1112830816075	5171	142.331617893002	37.0642529353539	5035	142.279526386448	37.076116977816	0.96344786131024	0.106875779984661
118	142.283135790039	36.7788068790953	5577	142.288766813221	36.7598691590639	5439	142.236708644586	36.7705279772401	5578	142.323949929774	36.8060072297582	1	0
119	142.54572831646	37.0536996191073	5722	142.554013246601	37.0374911819485	5583	142.494696132861	37.0392666777608	5723	142.588500699367	37.0843218351833	0.873083011578099	0.202185101286945
120	143.061493620819	37.0390755917949	7002	143.108157170446	37.0468438844076	6856	143.020512885371	37.0120930223235	6857	143.055828752862	37.0582732008177	0.419358206553276	0.0453515227565181
121	141.998570576571	35.8031345880322	6400	141.973812453671	35.8233711263765	6543	142.027824197034	35.8164764401976	6542	141.99407548568	35.7695498635254	0.163284570284141	0.00369007404030521
122	144.941062501065	41.3032157137053	7232	144.889427161985	41.2884319005593	7233	144.952004094056	41.3152024289123	7379	144.981771780894	41.3059930476241	0.0190890388292761	0.000660240335861175
123	142.572751243383	35.9759543524722	7715	142.615582349463	35.981916067316	7566	142.535468557412	35.9490232752555	7567	142.567217279142	35.9969100042711	0.0859299817768377	0.00398949070018246
124	143.672290153789	37.7428127642138	7456	143.718053596433	37.7499316018929	7308	143.634787921002	37.7147751768449	7309	143.664045401775	37.7637159721857	1	0
125	143.612009356764	37.4866268701403	7599	143.640890824586	37.5037114874105	7598	143.615592704571	37.4532083361653	7451	143.579542773296	37.5029526390094	0.544924632003671	0.00131635407920038
126	144.040929985238	38.5601828635325	7768	144.076463587577	38.539467807241	7619	144.016738958515	38.5438467461606	7620	144.029577383805	38.597225664708	0.553603402260675	0.0191973413560796
127	145.969313063878	41.8238008680505	7396	145.978121684329	41.839256331203	7543	146.013895372612	41.8206127885722	7395	145.915932465379	41.8115116903768	0.0010013575624551	2.5177011923013e-05
128	143.511978192172	37.9373134060875	6731	143.500573130647	37.9594809423241	6875	143.555941703572	37.9445866592016	6730	143.479433876898	37.9078590109248	1	0
129	143.549474948189	37.7435766827425	7016	143.519479811589	37.7265949300977	7017	143.547150205383	37.7759131376273	7162	143.58179426973	37.7282135948118	1	0
130	143.890230408023	39.0655834062442	7042	143.873905882493	39.0986209194833	7187	143.929075736393	39.0533187995574	7041	143.867702263743	39.04480072779	0.374801833604757	0.0593138703231092
131	145.126207655465	41.3865277307035	7382	145.168595032574	41.386852886122	7235	145.075929839212	41.3703612008555	7236	145.134112887034	41.4023495645926	0.0107820095266981	0.000358111888116963
132	143.473162363115	38.9432598787021	6039	143.434961799907	38.9561098090728	6180	143.496276466848	38.9638182408486	6179	143.488241811444	38.9098420343145	0.830987277906297	0.209336481902329
133	143.398704165972	38.5682877602716	6032	143.362285834928	38.5821284217043	6173	143.424144579632	38.587938417636	6172	143.409677198643	38.5347874247428	1	0
134	143.823990888343	40.9697000437037	5659	143.812657166676	40.9801306059119	5798	143.883861559794	40.9949036487991	5658	143.775501484818	40.934038618902	0.2723234125429	0.00713010134644517
135	142.318193615396	36.8250627184369	5579	142.358594623047	36.8524157219633	5578	142.323949929774	36.8060072297582	5440	142.272054231548	36.8167491610382	1	0
136	142.887706284424	38.797488580207	4799	142.871731167046	38.8313980051493	4933	142.926339248386	38.7835810525437	4798	142.865039833448	38.7774769172042	0.659141995892729	0.0344600495999044
137	142.484445968543	37.5442253603946	4910	142.52142265465	37.5780159990095	4909	142.496355745014	37.5273670841329	4774	142.435584608207	37.5272763104415	0.873131294747067	0.0215237846961405
138	143.268394075001	41.1042255981896	4177	143.309110330668	41.1030873531469	4045	143.224915011579	41.0840096586666	4046	143.271170527016	41.125564138691	0.509976399543459	0.0229784504282628
139	141.323772542887	36.448682970451	3824	141.325645793388	36.4822603928939	3954	141.350599692167	36.4296826686268	3823	141.295071511633	36.4340992247121	0.999061742132173	0.0130655289689944
140	142.451238340109	37.9837721760287	4381	142.462980396697	37.9609577035622	4249	142.408251432636	37.9773794879207	4382	142.482495690216	38.0129666058329	0.852173960341129	0.0548970757459996
141	141.349773385667	36.2919253841705	4215	141.390000999695	36.3219236007334	4214	141.357209728298	36.2743998958493	4082	141.302130551032	36.2794363921251	0.779977740433554	0.0187580575963334
142	141.494565451443	36.1678144924276	4745	141.500592878854	36.1494400516968	4611	141.448104445395	36.1580954815985	4746	141.535017628935	36.195892100215	0.612866915733099	0.00570397690840156
143	142.267211377095	37.1155999870882	4900	142.227471305138	37.0880904806848	4901	142.261117932495	37.1353961208455	5036	142.313062302745	37.1232976016731	0.959241070397797	0.111224037615342
144	142.97226729839	39.6315505727103	4814	143.012301672173	39.6352466954458	4679	142.950044541636	39.6025928092834	4680	142.95446073588	39.6568016585906	1	0
145	142.982676837625	39.0293558980442	4938	142.966034936361	39.0538751152781	5073	143.023487649309	39.0344125660478	4937	142.958515294481	38.999768997305	0.605765088869822	0.0348159396247303
146	142.684348820829	38.4373659720777	4657	142.721217562541	38.4224125661032	4523	142.65986855937	38.4182160220838	4524	142.671953454789	38.4714601952282	0.704259743196424	0.0830676403469685
147	143.762075989635	41.1978082072035	4845	143.719415846396	41.1812618455106	4846	143.769825858039	41.2197198839513	4980	143.796996896755	41.1924292062696	0.254022630236412	0.00924257507786372
148	143.30560281242	40.1613003234953	5230	143.281128151576	40.1392452798282	5231	143.292686205098	40.1926275802813	5367	143.342991190425	40.1520186696705	1	0
149	143.52489191832	39.514158292134	6049	143.54010185418	39.4899163845987	5909	143.485055356102	39.5091451122294	6050	143.54952671121	39.5434027096145	0.50991148694852	0.0177822422748352
150	143.361594049627	40.0481349097588	5502	143.376992956859	40.0230436601332	5365	143.321438683203	40.0445578335628	5503	143.386357555424	40.0767923997829	1	0
151	143.225626177966	38.9016905757108	5481	143.184676892151	38.8960194904648	5620	143.250794047273	38.9313175532667	5619	143.241416198755	38.8777235010248	0.635480864405778	0.101821521448951
152	143.129484742654	39.7570710682619	4951	143.089422332398	39.753354081002	5087	143.156195893797	39.7855495671269	5086	143.142844539423	39.7322985973749	1	0
153	142.098467203859	36.8797669403431	4896	142.092614008721	36.8991418588265	5031	142.144460675144	36.8879719301706	4895	142.058344751911	36.8521711862117	1	0
154	144.964423589211	41.9111483241421	5407	144.91527305758	41.8953885313389	5408	144.964551193779	41.9353581800223	5545	145.013452527446	41.9026770571149	0.0100152472400032	0.000329867494190756
155	143.348633544469	38.6054215994371	6033	143.376691403327	38.6350369997745	6032	143.362285834928	38.5821284217043	5892	143.306934399874	38.5990875219578	1	0
156	143.412546998665	39.3213192900192	5906	143.438926045005	39.3505727331149	5905	143.427815280763	39.2971043894864	5766	143.370908623539	39.3162690693305	0.499463642892649	0.0272904926642282
157	143.594187581715	39.6408135975969	6192	143.613174832924	39.6082858587443	6052	143.554286775805	39.6515253410459	6193	143.615092960867	39.6626192989742	0.525210388773565	0.0165450853474738
158	144.424572257992	40.558422785155	7806	144.467180657725	40.5672650178377	7656	144.393906298934	40.5277831319741	7657	144.412645999296	40.5802071624024	0.0900423371083087	0.00141932774373228
159	143.147026991419	36.8060334270312	7585	143.189877654731	36.8362316751494	7584	143.154854660912	36.7897020534959	7436	143.096373134283	36.7921473875342	0.181586004275521	0.0171552057354072
160	143.992853770369	38.5238930918943	7619	144.016738958515	38.5438467461606	7618	144.006787968221	38.4900506236058	7471	143.955027619101	38.5377725472315	1	0
161	143.470531678144	37.8339489480357	6728	143.437876758033	37.8044598632208	6729	143.45904696335	37.8560489881198	6873	143.514685512495	37.8413242947003	1	0
162	143.013580958911	37.3099186016094	6290	143.005324042161	37.3305964112422	6432	143.059014655237	37.3176426307321	6289	142.976420673633	37.2815016563166	1	0
