patch_id	centroid_lon	centroid_lat	node1_id	node1_lon	node1_lat	node2_id	node2_lon	node2_lat	node3_id	node3_lon	node3_lat	coupling_ratio_mean	coupling_ratio_std
78	140.347128487921	36.6326121533636	1563	140.38390442676	36.6615901811913	1562	140.354771455638	36.6128140886496	1441	140.302726270699	36.6234184215577	0.159438795322532	0.011833650820271
79	140.806372467848	37.7380304629846	1222	140.838052809031	37.719904444147	1102	140.778443080512	37.7216909362364	1103	140.802617765488	37.7724881647409	0.207296223993136	0.018942233415538
80	141.528722947177	38.5336012929205	2091	141.553683614958	38.5520826818529	2090	141.539172504415	38.4988275557327	1968	141.493305864503	38.5498849272073	0.298754895519994	0.0954210468635054
81	141.57570325518	38.1376289378761	2330	141.545420629682	38.1089816039674	2331	141.564132614173	38.1613682638783	2455	141.617567235617	38.1425250138208	0.24409303907335	0.173840322595652
82	141.910924019238	38.473786937205	2838	141.897665058018	38.4981190127079	2964	141.951778946592	38.4783319337334	2837	141.883337065181	38.4448986752181	0.991587342389975	0.0810217518442652
83	141.795678157672	38.7449828541438	2467	141.782480871136	38.7795132475981	2591	141.832601540704	38.7294714002684	2466	141.771943858089	38.7259547140988	0.777202396835023	0.0211112065089133
84	141.161963781661	35.973405139303	4208	141.156172172736	35.9914697095401	4340	141.209171717165	35.9833253532466	4207	141.120566436403	35.9454040605533	0.188249532840291	0.0111350550629955
85	141.462711579497	36.4827756756343	4218	141.489464665278	36.4639680704291	4086	141.433670711325	36.4682146185772	4087	141.464999080845	36.5161376438024	1	0
86	141.549998069024	37.378701510725	3070	141.57922588237	37.3947551511495	3069	141.551388811326	37.3450773323326	2943	141.519377771248	37.3962643024705	0.655656364500758	0.300154951680865
87	141.305335409513	37.3073289604333	2563	141.266919903201	37.2799213515418	2564	141.29865739223	37.3280651319679	2689	141.350444816887	37.3139855271548	0.859407206911326	0.240169147218052
88	142.042151432565	38.2158070452292	3342	142.072752397435	38.2518852894509	3341	142.057309087211	38.1988204946451	3213	141.996416261892	38.1967014140763	0.443429019290446	0.219739446135081
89	142.55437819636	39.8027483090238	3758	142.569136307685	39.7700385000929	3629	142.516730901422	39.8142735725415	3759	142.577261170181	39.8239234229365	0.713019879628542	0.0351155422714563
90	140.418575963558	36.3823301313756	2048	140.44801789716	36.3964254837216	2047	140.414579329451	36.349141846624	1925	140.393130964001	36.40141655147	0.153127237044776	0.0126499926457117
