site_id	lon	lat	observed_east_mm_per_yr	observed_north_mm_per_yr	modeled_east_mean_mm_per_yr	modeled_north_mean_mm_per_yr	modeled_east_std_mm_per_yr	modeled_north_std_mm_per_yr
37	141.160000000222	39.8509999999906	-16.3648434089	9.1610220023	-12.7652419511533	8.8920539863365	0.199693305627791	0.107588587518111
38	141.800000000109	39.8489999999902	-19.894393883	8.02727540529	-19.0750824213433	11.2126502951289	0.304261297758391	0.196935520561264
39	140.96000000027	39.7009999999899	-15.6510092811	9.00477245118	-12.7619336525373	8.5385487384939	0.188207888541163	0.109903155153468
40	141.170000000245	39.5969999999891	-16.6457173371	9.89386600267	-14.6567115462415	9.59725238379918	0.220045085574045	0.128205735902525
41	141.960000000093	39.4579999999876	-21.096867966	8.67028120515	-22.4325817802171	11.7375367275305	0.460952311943136	0.290880307042088
42	141.050000000292	39.3629999999877	-16.5706289639	9.96111569723	-15.910639347137	9.37791254991859	0.241718168306782	0.158702162873208
43	141.530000000195	39.337999999987	-18.9500615446	10.7128102455	-19.0583495335685	11.1176182688331	0.348884811788709	0.198724589681613
44	141.800000000139	39.2539999999862	-21.5073243541	10.2846765393	-21.5368113253324	11.5224357595929	0.508787076753871	0.288223849955766
45	141.740000000166	39.0239999999844	-22.5727864906	11.2964442902	-22.0966488369742	11.6970746862279	0.620667177794985	0.345537797208414
46	141.570000000219	38.9029999999835	-21.0551203643	11.6974421745	-21.856355992673	11.3693282030394	0.580042797280963	0.359064906469828
47	140.800000000424	38.7489999999834	-16.4149787864	7.69897560062	-17.6168319580597	7.29788778082768	0.396109392570317	0.243974614176984
48	141.45000000027	38.6829999999817	-20.5200225564	11.4743816949	-21.8459325292537	10.6981467911533	0.644086713383038	0.43660115919182
49	141.150000000367	38.5389999999809	-18.4564772512	9.09523905231	-20.0570727912619	8.38190747373134	0.572736331431946	0.379460195915195
50	140.850000000463	38.4119999999803	-16.8356762361	6.81375930957	-17.992395264559	6.77187311046133	0.473123698358325	0.297913474417846
51	140.64000000055	38.2059999999789	-15.5173406933	5.55285950137	-16.5673320034328	5.80748513888738	0.419731767868202	0.281206281532725
52	140.840000000528	38.0299999999765	-17.0395884518	5.45943945275	-17.389452710095	6.22825231063772	0.567668106577865	0.354996835726088
53	140.440000000639	37.9899999999773	-14.3636546856	4.90300939744	-15.4173644599322	5.06865594640434	0.402815281849275	0.268885307477192
54	140.580000000249	40.3249999999935	-13.3632000144	6.83217565286	-8.47896597709634	5.10859209990502	0.185137532696399	0.0657619165101912
55	140.260000000286	40.2709999999936	-12.5921172051	5.88491553855	-7.98397516519675	4.64805755724559	0.168851567184485	0.0655696051489571
56	140.790000000237	40.2149999999928	-14.2205913121	7.53678291473	-9.28446699819539	6.10590226108548	0.179577093035881	0.0732261214160968
57	140.400000000307	40.0069999999922	-13.5838115812	6.37453522062	-9.18425103896879	5.71787742188602	0.151003670935277	0.0784008032436763
58	140.130000000344	39.9359999999922	-12.7945523426	5.42439612088	-8.89057911540027	5.18913896379919	0.142438697483453	0.0792244241399035
59	140.600000000317	39.7489999999906	-14.5325617141	7.34396504883	-11.0829324554817	7.01531348289009	0.160944338990808	0.0999249108717576
60	140.230000000376	39.6579999999907	-13.493622176	5.7232957951	-10.4537710402849	5.91570227550882	0.151982522810535	0.100708378679708
61	140.390000000374	39.5489999999898	-14.1669583568	6.39747864938	-11.5921591788738	6.56033848029851	0.167762093609365	0.115735070585534
62	140.560000000382	39.3269999999881	-14.9805025927	7.21897620962	-13.643943068114	7.28355349412483	0.208789925588841	0.148285691692321
63	139.910000000487	39.2059999999887	-12.2592172505	4.35184736049	-11.2705220849254	5.07170229693351	0.182663659959158	0.119228099402654
64	140.160000000466	39.1639999999879	-13.3890760301	5.16482925547	-12.5447731824559	5.76471670067843	0.208742695610583	0.13949360945734
65	139.550000000519	39.1859999999894	-10.6777909965	3.48139424851	-9.86927406841248	4.1958261365943	0.158449594296096	0.0989584441350262
66	139.960000000567	38.7599999999855	-12.2360347208	4.31783401286	-12.7459164308277	4.77944135666214	0.243458160598995	0.149083997582743
67	139.830000000617	38.5939999999847	-11.6052785079	4.02044635187	-12.3624807021438	4.27642905282225	0.241989732933724	0.148607215675837
68	139.740000000729	38.1459999999814	-11.3980606661	3.88756051811	-12.196985761791	3.56915407776119	0.268823440319213	0.162235621629117
69	140.090000000718	37.9639999999784	-12.8175510297	4.43103280365	-13.7900358514518	4.15645446719132	0.339742321372853	0.212256641717432
70	140.080000000668	38.1979999999806	-12.6407169477	4.5685754883	-13.7971316883989	4.37916660743555	0.307484468639604	0.201269498995827
71	140.470000000695	37.682999999974	-14.5811309703	4.46727845262	-15.3244399273813	4.92165708792402	0.497964021664989	0.275571402996359
72	140.760000000636	37.5609999999715	-16.5458396307	4.74782109566	-16.5374610940841	5.72528416896879	0.6875641847318	0.359014324699057
73	140.070000000816	37.5669999999744	-12.8033252185	3.8274042952	-13.3750833132293	3.62930943162822	0.391125013730847	0.193215540574827
74	141.010000000556	37.5339999999703	-18.7265269312	5.21317081288	-17.7140042307734	6.20397482510176	0.936745277949269	0.5268978796868
75	139.530000000924	37.4729999999763	-10.9349397312	2.81977736875	-10.7213394292266	2.18365080704206	0.284796981703042	0.132154196410953
76	140.660000000714	37.3249999999689	-15.5769064894	4.56667502964	-15.7260483474084	5.42476648165536	0.619584789761917	0.288840081029579
77	139.360000000987	37.3029999999756	-10.2154575994	2.26392504958	-9.63019058986432	1.58037633042062	0.25669969337978	0.114633408904181
78	139.500000000981	37.2809999999745	-10.7239618219	2.4668439825	-10.1841814134193	1.77744847180461	0.277290174783781	0.130032350942581
79	140.990000000606	37.2849999999672	-18.3022519778	5.30910083268	-16.6815809270285	6.54296702154681	1.01600287120243	0.465796688678751
80	139.870000000934	37.2609999999721	-11.9109404528	3.06423728371	-11.8467534376255	2.55237450454545	0.335114763972724	0.18022275945085
81	140.26000000088	37.1259999999683	-12.9590481715	3.54812965767	-13.410525584654	3.59910589647218	0.39072041652742	0.263923018870579
82	140.560000000798	37.0889999999663	-14.4076792081	3.99841410545	-14.8886807244505	5.07683524046133	0.483982887037586	0.315670402733528
83	140.410000000901	36.861999999964	-12.7549781829	3.21872738389	-13.498358307137	3.90972150956581	0.486852806036835	0.287801269565039
84	140.290000000993	36.6509999999617	-11.163613382	2.55569990663	-11.5637241787653	2.60091778188602	0.506942757392357	0.187990590182874
85	140.750000000793	36.7999999999614	-14.122323299	3.14166557076	-15.7793239454817	6.40807979282225	0.716143044904947	0.295030287496596
86	140.080000001138	36.364999999959	-8.54382585711	1.24436636481	-7.9678949619403	1.0014793521981	0.371834453004054	0.0689234096952001
87	140.480000001008	36.3439999999559	-8.24249588966	2.56460030925	-9.80596347679783	2.42296159085482	0.46575877099929	0.173547579119793
88	140.040000001009	36.8539999999661	-11.605210558	2.68114682889	-11.2176935755767	2.14336149541384	0.382649527077891	0.202340773994017
89	139.620000001149	36.6659999999666	-9.93229413765	1.32659579881	-8.26774350337856	0.686102774667571	0.292095318218435	0.0937151077105303
90	139.920000001111	36.5989999999635	-10.2928443048	1.71290931909	-9.10745758308005	1.12642423341927	0.369364932098601	0.110671271127504
91	139.220000001157	36.769999999971	-8.87658531254	0.988229229335	-7.34786558629579	0.424287767476255	0.22433088869139	0.0722135478931702
92	138.550000001215	36.5079999999742	-5.81005491175	0.0191845494474	-4.70212151371777	-0.167280068860244	0.12996592067183	0.0254399993801731
93	139.330000001263	36.421999999966	-7.95514418665	0.158506263081	-6.02151211450475	-0.0102113788466757	0.212513419654022	0.0359250349215379
94	139.080000001426	35.9869999999629	-4.89034505825	-0.777906566912	-3.52207330701493	-0.349691191478969	0.119062074790167	0.0110868705645934
95	139.800000001362	35.8959999999543	-3.92582681987	-0.429839852673	-3.48527667654003	0.0960070787924016	0.149714467946522	0.0293669231079068
96	140.050000001368	35.6569999999479	-1.55783238223	0.649753125156	-2.0212122041791	0.530040689701493	0.0996997314129222	0.0524255101025313
97	139.250000000689	38.4649999999859	-9.47688918683	2.93436729759	-9.89004711786975	3.01509138048847	0.186653402047537	0.108317233483221
98	138.510000000702	38.3189999999881	-7.22580570696	1.85757910469	-7.30570346949796	1.85366608189959	0.134178350040378	0.0671233126651555
99	138.470000000761	38.0629999999868	-7.13514279621	1.7019743606	-7.1741264407327	1.54419381606513	0.139672114910425	0.0646402409425817
100	139.350000000817	37.9289999999814	-10.1287463282	3.00074771339	-10.3993011981004	2.55179730788331	0.237242564164211	0.121307826515513
101	138.270000000798	37.8159999999864	-6.55798787356	1.33762157175	-6.467337862673	1.10703010880597	0.130438628779954	0.0539172419603348
102	139.480000000871	37.6859999999786	-10.7440092341	3.02047594559	-10.7930191211126	2.43945101317503	0.271414776283251	0.129392473011904
103	138.780000000888	37.6679999999824	-8.11288736084	1.81897066389	-7.94201106364993	1.39016463911805	0.178417627726371	0.075380047223366
104	139.060000000897	37.6619999999807	-9.1335067722	2.24168360551	-8.98690080902307	1.72350974371777	0.211678658933994	0.0934540405979454
105	139.000000000951	37.4679999999794	-8.88404293699	1.92064151128	-8.48956222067843	1.35466900103121	0.207236133965415	0.0859707890445365
106	138.79000000099	37.3109999999795	-8.01352197295	1.4227414546	-7.45329962660787	0.908137545563094	0.181993736213605	0.0687739361075717
107	138.330000000963	37.2309999999822	-6.4125283317	0.861241433741	-5.93400843287653	0.494344018059702	0.136398353543296	0.0451899658328763
108	138.930000001038	37.1659999999772	-8.41595690218	1.38872607775	-7.62437128678426	0.814908457544097	0.196844671479801	0.0738207104451302
109	138.610000001044	37.0789999999788	-7.14241053599	0.906307789952	-6.40024980138399	0.461209878887381	0.159549650739528	0.052134896099524
110	138.830000001087	36.9929999999764	-7.81443830286	0.987383624019	-6.84945143048847	0.482880456702849	0.181191198380908	0.0603236147788271
111	138.440000001107	36.8019999999779	-6.15507455175	0.397715638016	-5.29250597936228	0.0748290112483039	0.135285622841825	0.0352777813206917
112	138.64000000128	36.3459999999717	-5.56641406043	-0.205760385236	-4.34978800687924	-0.269618487191316	0.12572519117841	0.0196690145855907
113	141.45000000008	41.4049999999968	-5.74467562138	4.87161136793	-13.5698693971642	6.19002502303935	0.481555546629256	0.215816108372686
114	140.490000000166	41.1849999999966	-8.13301199014	6.06499650934	-7.97166181449118	3.32771143808684	0.369938040787118	0.0598593259858033
115	140.820000000147	41.1459999999963	-8.5317080474	6.51125616491	-9.63991870161465	3.68279011602442	0.382561153533215	0.0870704928231416
116	140.870000000162	40.9129999999956	-10.7079394916	6.97359956674	-9.64155802755767	3.80650844793759	0.322200538086771	0.0878486237088913
117	141.130000000141	40.8619999999953	-11.731088274	6.99541823036	-11.1834240645319	4.47787603377205	0.321230642177434	0.143300975478388
118	140.590000000206	40.705999999995	-11.755725879	6.74019422528	-8.22995530557666	3.87145274982361	0.259659656375539	0.0592294999591231
119	141.380000000127	40.6759999999945	-14.9042969533	6.95067788054	-12.7938319687381	6.21508811081411	0.313282784826769	0.193610546124619
120	140.480000000224	40.6239999999948	-11.9512492111	6.50427218333	-7.91778406724559	3.96530541225237	0.236461715934098	0.0575215260296087
121	140.800000000193	40.6439999999947	-12.5722590453	7.14985289099	-8.868611348019	4.34249515054274	0.254746489656212	0.0716684603361819
122	140.450000000196	40.9099999999958	-10.1648167231	6.36492983276	-7.86137847477612	3.39225553989145	0.300634559661619	0.052742925909022
123	141.070000000226	39.9529999999913	-15.797330034	8.74539655355	-11.5987618002849	8.2063836199593	0.187762980806874	0.0960099534152045
124	140.770000000344	39.350999999988	-15.6511961263	8.45669153733	-14.5065567922931	8.16502324160109	0.218539176984036	0.153410509678528
125	141.580000000198	39.1429999999855	-20.0932858289	11.1604525646	-20.7250962247354	11.3742344619267	0.44705724999582	0.258514084951463
126	141.680000000146	39.5959999999887	-19.2871379525	9.26661260614	-18.7007348629579	11.0937388088874	0.31766513095334	0.192374500076902
127	140.850000000443	38.5459999999815	-16.7543391134	7.31274927806	-18.0628646910855	7.02833778823609	0.456283715677328	0.278735210188134
128	141.210000000365	38.4249999999797	-19.2168249118	8.95975193473	-20.3546304294708	8.48659647192673	0.646310686024413	0.45275960858789
129	141.500000000292	38.300999999978	-22.8104311683	10.5182549277	-21.9074448114111	10.3869385644912	1.11779381356832	0.748780916817904
130	139.850000000373	39.8909999999925	-11.7252545517	4.56639302366	-8.40633315411126	4.61912061291723	0.135624411541106	0.0757787141008482
131	140.040000000369	39.8259999999919	-12.5864683376	5.09547178845	-9.12954211131614	5.14924086196744	0.139942852594292	0.0838315692028662
132	140.730000000305	39.7029999999902	-14.9455534167	7.99916380363	-11.812992807517	7.60547482643148	0.170883053876011	0.106039783452886
133	140.51000000041	39.1989999999874	-14.9034774311	6.84551814302	-14.1219788777748	7.00163109573948	0.230810502418817	0.161715291138498
134	139.93000000052	39.0159999999874	-12.2651241284	4.31365038171	-11.9967879740706	4.99061056694708	0.208512966467208	0.131793308167598
135	140.270000000644	38.1479999999795	-13.4651018239	4.86867418857	-14.7057798255224	4.78412657377205	0.340492565203622	0.230085744863626
136	140.95000000053	37.8179999999739	-18.1162943686	5.13669886138	-17.8359266903528	6.43467039786974	0.776530454515476	0.422907335390946
137	140.210000000774	37.6159999999743	-13.3333591	4.08662668659	-14.0824534134464	4.09509819639077	0.424419891553554	0.216474478851237
138	140.140000000836	37.4249999999725	-12.9365122712	3.7190352389	-13.4815674411398	3.61577953860244	0.407729517849212	0.202830649250915
139	140.830000000657	37.3249999999683	-16.9418263774	4.95614453107	-16.3781455143148	6.03187880997286	0.775130666842232	0.354940438412962
140	139.590000001024	37.0969999999719	-10.8455962974	2.30220177494	-10.0418486488467	1.56419884721845	0.286903284676019	0.140599100590274
141	139.460000000777	38.0559999999819	-10.4464558292	3.28778447912	-10.9283952128901	2.90322523157395	0.241429286745563	0.132979071591009
142	138.370000000759	38.0239999999871	-6.85669000283	1.57005929865	-6.8607740460787	1.41050250440977	0.133470770565685	0.0600689137309334
143	138.71000000092	37.5359999999818	-7.84214866904	1.59176210058	-7.54342284640434	1.14444582279512	0.172879568196328	0.0690632981569083
144	138.520000000956	37.3489999999817	-7.10370005458	1.16494262162	-6.66012051846676	0.745918938968792	0.154237515366172	0.0556532583501005
145	138.240000000997	37.0569999999816	-5.96148733624	0.604689915078	-5.39560313843962	0.269541848113976	0.126314375343683	0.0378229719389597
146	139.070000000872	37.7519999999814	-9.15690986809	2.3469052678	-9.11874846232022	1.85928871321574	0.209988312895513	0.0957632454417239
147	140.5000000009	36.7429999999618	-12.4235932945	2.94252604539	-13.6757575877205	4.17461114158752	0.578304304441454	0.264472604116325
148	139.990000001182	36.3009999999588	-7.90406404158	0.774568491924	-7.04910172815468	0.662000985807327	0.323239364833014	0.048746484783331
149	139.930000001257	36.1149999999565	-5.88617523314	0.110184350336	-5.27980382280869	0.327229450569878	0.237938461488829	0.0359333469266791
150	140.200000001199	36.0309999999529	-4.29059959207	1.35654074116	-4.98766491199457	0.828720500407055	0.232338607843249	0.0791234609664479
151	140.160000000951	36.9519999999666	-12.2071990797	3.0934011374	-12.3283908656174	2.8466040658616	0.387498399966372	0.246298356126738
152	139.810000001023	36.9799999999692	-11.326722172	2.49082077132	-10.6285238227544	1.78249697864315	0.322141774479529	0.171888989427266
153	139.850000001074	36.7759999999663	-10.9200604918	2.10832474169	-9.84698714953867	1.38727925054274	0.345583144210831	0.147994205704614
154	140.160000001022	36.6919999999632	-11.1779263995	2.47997749101	-11.0092722096608	2.15342167921303	0.450545812728093	0.179023564550951
155	139.49000000118	36.6239999999671	-9.37554770454	0.975071549472	-7.56984234753053	0.434011953527815	0.262567519107502	0.0743555544334314
156	140.180000001057	36.5419999999609	-10.2031982442	2.06384586517	-10.0156343936092	1.77941024169607	0.457062005648972	0.127792167002588
157	138.590000001185	36.6159999999749	-6.21328891012	0.191674304951	-5.11559323858888	-0.0664979239077341	0.139961441277319	0.0311795623161216
158	139.070000001339	36.2349999999661	-6.25322128938	-0.406831064877	-4.59068591835821	-0.276853066200814	0.153321432225504	0.0165817195960853
159	138.91000000137	36.1429999999667	-5.41690670623	-0.535225263105	-3.98780929093623	-0.345510148575305	0.127312172129734	0.0132983320776467
160	138.500000001282	36.2849999999725	-5.01757620779	-0.273178720433	-3.94890693738128	-0.311159781370421	0.110578195025466	0.0167574750261744
161	140.090000001213	36.103999999955	-5.4431956183	0.735190121897	-5.50275621138399	0.626731231180461	0.2556584958793	0.0585549160822693
