patch_id	centroid_lon	centroid_lat	node1_id	node1_lon	node1_lat	node2_id	node2_lon	node2_lat	node3_id	node3_lon	node3_lat	locking_probability_mean	locking_probability_std
6043	141.436252946015	36.8479721744028	3442	141.390424727203	36.8398976814836	3572	141.476407647372	36.8752204596822	3571	141.441943946775	36.8287827795243	0.44640434192673	0.497456808680776
6044	141.335368512222	36.7073115220102	3439	141.289721870357	36.6987210083102	3569	141.374746532917	36.7351242878798	3568	141.341654649941	36.6880740165688	0.998643147896879	0.0368354734341879
6045	141.435017226719	36.7641824880508	3570	141.407983416974	36.782116246356	3700	141.465237704753	36.7788039480218	3699	141.431831120967	36.7316201949087	0.998643147896879	0.0368354734341879
6046	141.368510539171	36.7544146346696	3440	141.322819115141	36.7459880525396	3570	141.407983416974	36.782116246356	3569	141.374746532917	36.7351242878798	0.998643147896879	0.0368354734341879
6047	141.449764956328	36.8121893755565	3571	141.441943946775	36.8287827795243	3701	141.499390654564	36.825651361155	3570	141.407983416974	36.782116246356	0.902306648575305	0.297101209464007
6048	141.362357973148	36.7737374232157	3440	141.322819115141	36.7459880525396	3441	141.356288887197	36.7930926668337	3570	141.407983416974	36.782116246356	0.994572591587517	0.0735206489623507
6049	141.472580412221	36.8432205812558	3572	141.476407647372	36.8752204596822	3701	141.499390654564	36.825651361155	3571	141.441943946775	36.8287827795243	0.153324287652646	0.360544492172516
6050	141.344678821701	36.8317284996707	3314	141.338969891713	36.8511118121311	3442	141.390424727203	36.8398976814836	3313	141.304659438218	36.8041605094678	0.849389416553596	0.3579117901207
6051	141.396213346238	36.8205962008795	3442	141.390424727203	36.8398976814836	3571	141.441943946775	36.8287827795243	3441	141.356288887197	36.7930926668337	0.941655359565807	0.234553172743832
6052	141.430545169269	36.86724095779	3572	141.476407647372	36.8752204596822	3442	141.390424727203	36.8398976814836	3443	141.424820582937	36.8865891259424	0	0
6053	141.35045183212	36.8123887876953	3441	141.356288887197	36.7930926668337	3313	141.304659438218	36.8041605094678	3442	141.390424727203	36.8398976814836	0.967435549525102	0.177614220707571
6054	141.312088490182	36.8688200906072	3186	141.281574897013	36.8542839473774	3187	141.315721535037	36.9010573886533	3314	141.338969891713	36.8511118121311	0.28629579375848	0.45233630764428
6055	141.477819528295	37.0211550780701	3446	141.522759565726	37.0290896148373	3317	141.43991999745	36.99293087676	3318	141.470795671464	37.0414300921938	0.522388059701492	0.499837741355455
6056	141.342666166351	36.8834118901224	3314	141.338969891713	36.8511118121311	3187	141.315721535037	36.9010573886533	3315	141.373308036888	36.8980592939427	0	0
6057	141.199648355495	36.8510370160022	3059	141.230193706718	36.8656077545962	3058	141.195903809372	36.8186728523711	2932	141.172848436866	36.868823325955	0	0
6058	141.277896857728	36.8219858922621	3313	141.304659438218	36.8041605094678	3185	141.247457052232	36.8075061437765	3186	141.281574897013	36.8542839473774	0.842605156037992	0.364419949499125
6059	141.207839258204	36.7798276965575	3184	141.213928282806	36.7604640418475	3057	141.162149887755	36.7714975869198	3185	141.247457052232	36.8075061437765	0.526458616010855	0.499638533727716
6060	141.310629971421	36.7847344148346	3441	141.356288887197	36.7930926668337	3312	141.270959169651	36.7569347257673	3313	141.304659438218	36.8041605094678	0.981004070556309	0.136603087505432
6061	141.210901204642	36.7277025787304	3311	141.237809564803	36.7094652512312	3183	141.180966046157	36.7131714760157	3184	141.213928282806	36.7604640418475	0.834464043419267	0.371915965586428
6062	141.308401100628	36.8365211323966	3313	141.304659438218	36.8041605094678	3186	141.281574897013	36.8542839473774	3314	141.338969891713	36.8511118121311	0.834464043419267	0.371915965586428
6063	141.241639433278	36.8268261291015	3185	141.247457052232	36.8075061437765	3058	141.195903809372	36.8186728523711	3186	141.281574897013	36.8542839473774	0.565807327001357	0.495987082143037
6064	141.244210760341	36.6900046593371	3311	141.237809564803	36.7094652512312	3439	141.289721870357	36.6987210083102	3310	141.205118422128	36.6618126345208	0.981004070556309	0.136603087505432
6065	141.329090005305	36.7266162005895	3440	141.322819115141	36.7459880525396	3569	141.374746532917	36.7351242878798	3439	141.289721870357	36.6987210083102	0.998643147896879	0.0368354734341879
6066	141.182865997061	36.5931654720973	3437	141.228258650389	36.6022296476279	3308	141.14427489342	36.5646092010756	3309	141.17608203603	36.6126427035946	0.981004070556309	0.136603087505432
6067	141.086378103896	36.5351560325015	3307	141.113336833567	36.516215505645	3179	141.057566352463	36.5204974905737	3180	141.088230459997	36.5687484148008	0.723202170963365	0.44771952788264
6068	141.212921027171	36.6418446972822	3438	141.257579597873	36.651064626565	3309	141.17608203603	36.6126427035946	3310	141.205118422128	36.6618126345208	0.981004070556309	0.136603087505432
6069	141.117413752017	36.5833392191315	3308	141.14427489342	36.5646092010756	3180	141.088230459997	36.5687484148008	3181	141.11973558641	36.6166532838308	0.796472184531886	0.402895140365505
6070	141.148129439851	36.6316503236783	3309	141.17608203603	36.6126427035946	3181	141.11973558641	36.6166532838308	3182	141.148569205438	36.6656481563975	0.833107191316147	0.37313336971147
6071	141.081376261246	36.5881296898672	3180	141.088230459997	36.5687484148008	3053	141.036180232102	36.578972678181	3181	141.11973558641	36.6166532838308	0.260515603799186	0.439214039987284
6072	141.24089887599	36.742290345173	3312	141.270959169651	36.7569347257673	3311	141.237809564803	36.7094652512312	3184	141.213928282806	36.7604640418475	0.919945725915875	0.271561501734385
6073	141.111854165448	36.6365304892188	3182	141.148569205438	36.6656481563975	3181	141.11973558641	36.6166532838308	3054	141.067274577218	36.627275987946	0.485753052917232	0.500136404023876
6074	141.277190095189	36.737467753767	3440	141.322819115141	36.7459880525396	3311	141.237809564803	36.7094652512312	3312	141.270959169651	36.7569347257673	0.981004070556309	0.136603087505432
6075	141.207964620737	36.6948187752483	3310	141.205118422128	36.6618126345208	3183	141.180966046157	36.7131714760157	3311	141.237809564803	36.7094652512312	0.919945725915875	0.271561501734385
6076	141.039327848943	36.6462966909102	2927	141.010950147636	36.6313135481607	2928	141.039757284859	36.6802937121788	3054	141.067274577218	36.627275987946	0	0
6077	141.174646452848	36.7325590021058	3056	141.129062481503	36.7240263275014	3184	141.213928282806	36.7604640418475	3183	141.180966046157	36.7131714760157	0.522388059701492	0.499837741355455
6078	141.003070218059	36.6512151860202	2928	141.039757284859	36.6802937121788	2927	141.010950147636	36.6313135481607	2801	140.958520010806	36.6420243035949	0	0
6079	140.747065805522	36.2697012246015	2920	140.787668139237	36.2976730121835	2919	140.752880106317	36.2513604286199	2793	140.700667704635	36.2600545806165	0	0
6080	141.104035497106	36.6564551997793	3182	141.148569205438	36.6656481563975	3054	141.067274577218	36.627275987946	3055	141.096279611522	36.6764274278087	0	0
6081	141.074391013319	36.6076388899523	3181	141.11973558641	36.6166532838308	3053	141.036180232102	36.578972678181	3054	141.067274577218	36.627275987946	0	0
6082	141.009092932912	36.5978106719637	3053	141.036180232102	36.578972678181	2926	140.980147769054	36.5831390388222	2927	141.010950147636	36.6313135481607	0	0
6083	140.901943404762	36.4044012435425	2922	140.853864702095	36.3919319166274	3050	140.943024433551	36.4341019858755	3049	140.908962550118	36.3871532654939	0	0
6084	141.033292552053	36.6996960605167	2929	141.072239737608	36.727771545936	2928	141.039757284859	36.6802937121788	2802	140.987898033274	36.6910079803687	0	0
6085	141.067770968248	36.6613346670427	3055	141.096279611522	36.6764274278087	3054	141.067274577218	36.627275987946	2928	141.039757284859	36.6802937121788	0	0
6086	141.102156291157	36.7422880867161	3056	141.129062481503	36.7240263275014	2929	141.072239737608	36.727771545936	2930	141.105166883822	36.7750594252522	0	0
6087	141.069425523236	36.6948331897321	3055	141.096279611522	36.6764274278087	2928	141.039757284859	36.6802937121788	2929	141.072239737608	36.727771545936	0	0
6088	141.059670948737	36.7666624006314	2803	141.020388197304	36.7387258845691	2804	141.053475155509	36.7861867979683	2930	141.105166883822	36.7750594252522	0	0
6089	141.169167102192	36.8365199645798	2932	141.172848436866	36.868823325955	3058	141.195903809372	36.8186728523711	2931	141.138749838495	36.8220566518623	0	0
6090	141.099193885892	36.7094107538531	2929	141.072239737608	36.727771545936	3056	141.129062481503	36.7240263275014	3055	141.096279611522	36.6764274278087	0	0
6091	141.168374393601	36.7520010366564	3057	141.162149887755	36.7714975869198	3184	141.213928282806	36.7604640418475	3056	141.129062481503	36.7240263275014	0	0
6092	141.132126305656	36.75686344791	2930	141.105166883822	36.7750594252522	3057	141.162149887755	36.7714975869198	3056	141.129062481503	36.7240263275014	0	0
6093	141.201831084027	36.7992306291811	3058	141.195903809372	36.8186728523711	3185	141.247457052232	36.8075061437765	3057	141.162149887755	36.7714975869198	0	0
6094	141.23701537539	36.9304018583634	2934	141.239980844395	36.962876256201	3060	141.264298045249	36.9126389865177	2933	141.206767707894	36.9156831930112	0	0
6095	141.275824248945	36.8736548321772	3187	141.315721535037	36.9010573886533	3186	141.281574897013	36.8542839473774	3059	141.230193706718	36.8656077545962	0	0
6096	141.161244810438	36.907782630648	2806	141.12154532741	36.8802649611911	2807	141.15543863802	36.927384460963	2933	141.206767707894	36.9156831930112	0	0
6097	141.233752873238	36.8979790301931	2933	141.206767707894	36.9156831930112	3060	141.264298045249	36.9126389865177	3059	141.230193706718	36.8656077545962	0	0
6098	141.270065307718	36.893106512731	3187	141.315721535037	36.9010573886533	3059	141.230193706718	36.8656077545962	3060	141.264298045249	36.9126389865177	0	0
6099	141.235884973355	36.8461933296329	3186	141.281574897013	36.8542839473774	3058	141.195903809372	36.8186728523711	3059	141.230193706718	36.8656077545962	0.12483039348711	0.330750964948119
6100	141.299882291919	36.9928300442599	3062	141.329954183672	37.007877517397	3061	141.297717270034	36.9599950149905	2935	141.271975517384	37.0106103611524	0	0
6101	141.303744412961	36.9402613341325	3188	141.349235087123	36.9481347633094	3060	141.264298045249	36.9126389865177	3061	141.297717270034	36.9599950149905	0	0
6102	141.233483641635	36.9827957528983	2808	141.188511327845	36.9748858905156	2935	141.271975517384	37.0106103611524	2934	141.239980844395	36.962876256201	0	0
6103	141.311938756552	37.0419084256456	2936	141.302832042883	37.0588357644752	3063	141.361032094064	37.0562621652698	2935	141.271975517384	37.0106103611524	0.451831750339213	0.498012390627791
6104	141.36784269486	37.0360290053923	3190	141.412558424356	37.043932809894	3062	141.329954183672	37.007877517397	3063	141.361032094064	37.0562621652698	0.557666214382632	0.497000768043456
6105	141.336516870147	36.9878300561153	3189	141.381895990317	36.9956026018779	3061	141.297717270034	36.9599950149905	3062	141.329954183672	37.007877517397	0	0
6106	141.357315536977	36.9315071197205	3187	141.315721535037	36.9010573886533	3188	141.349235087123	36.9481347633094	3316	141.407013521773	36.9453114979364	0	0
6107	141.309745819884	36.9206154568395	3187	141.315721535037	36.9010573886533	3060	141.264298045249	36.9126389865177	3188	141.349235087123	36.9481347633094	0	0
6108	141.390342494981	36.9788952600022	3188	141.349235087123	36.9481347633094	3189	141.381895990317	36.9956026018779	3317	141.43991999745	36.99293087676	0	0
6109	141.342943789794	36.9679157961947	3188	141.349235087123	36.9481347633094	3061	141.297717270034	36.9599950149905	3189	141.381895990317	36.9956026018779	0	0
6110	141.365339847684	36.9148152928257	3187	141.315721535037	36.9010573886533	3316	141.407013521773	36.9453114979364	3315	141.373308036888	36.8980592939427	0	0
6111	141.507596325086	37.1543478165273	3192	141.477300710137	37.1391693465007	3193	141.509386240949	37.186927307957	3320	141.536102104896	37.1369393524255	1	0
6112	141.49786292461	36.9611877610356	3574	141.543313753834	36.9690718670472	3444	141.458577066293	36.9335910168027	3445	141.491715069496	36.9808851679592	0	0
6113	141.418896114515	36.9060849361851	3443	141.424820582937	36.8865891259424	3315	141.373308036888	36.8980592939427	3444	141.458577066293	36.9335910168027	0	0
6114	141.529746025093	37.0089559939581	3575	141.574780091947	37.016878462965	3445	141.491715069496	36.9808851679592	3446	141.522759565726	37.0290896148373	0.242876526458616	0.42911230060096
6115	141.452429498688	36.9532676297047	3444	141.458577066293	36.9335910168027	3316	141.407013521773	36.9453114979364	3445	141.491715069496	36.9808851679592	0	0
