site_id	lon	lat	observed_east_mm_per_yr	observed_north_mm_per_yr	modeled_east_mean_mm_per_yr	modeled_north_mean_mm_per_yr	modeled_east_std_mm_per_yr	modeled_north_std_mm_per_yr
54	140.580000000249	40.3249999999935	-7.68093852499	10.9418472156	-5.05336522061058	5.81018044477612	0.153638458587418	0.0786485179842464
55	140.260000000286	40.2709999999936	-9.21510597103	8.12653035208	-5.5306647163772	5.52912879431479	0.146775595521543	0.0736515713434684
56	140.790000000237	40.2149999999928	-8.1720879078	9.06108901171	-5.45501746956581	7.08232896738128	0.158251407563171	0.0890662459239452
57	140.400000000307	40.0069999999922	-9.71302765124	8.99215009199	-7.1294842670692	7.18973511671642	0.151950572175881	0.0827297017725516
58	140.130000000344	39.9359999999922	-8.10504265899	7.16221456735	-7.55190050401628	6.69229589841248	0.147623219946279	0.0774544133967204
59	140.600000000317	39.7489999999906	-11.322604087	9.03912213084	-9.69210471966079	9.03435183530529	0.172269381400102	0.0964076983832645
60	140.230000000376	39.6579999999907	-9.22688630823	9.96255662644	-9.91916237519674	7.87693615527816	0.16440280261657	0.0846566721949357
61	140.390000000374	39.5489999999898	-11.7724852583	10.5857411007	-11.3442063465672	8.74717416529172	0.179557837109788	0.0926136185681649
62	140.560000000382	39.3269999999881	-10.4289298753	12.0851449217	-14.2839048875034	9.78513057815468	0.209981353180112	0.104080578098816
63	139.910000000487	39.2059999999887	-10.7155876728	7.82506591188	-12.4749619172049	7.17298085911805	0.174841134742297	0.0767369946136211
64	140.160000000466	39.1639999999879	-11.5711949399	11.3194673292	-13.9350504447354	8.10946325670285	0.194047214484792	0.0865981649656377
65	139.550000000519	39.1859999999894	-9.35513134374	7.64509528149	-11.0365615862144	5.98754337635007	0.155170592164716	0.065209115541894
66	139.960000000567	38.7599999999855	-14.2424198818	7.39173854841	-15.417328461194	6.99600914195387	0.195472083335442	0.0887221116515056
67	139.830000000617	38.5939999999847	-14.7946418033	6.24456928348	-15.328633988209	6.30596485721845	0.188325993351366	0.0905581580296738
68	139.740000000729	38.1459999999814	-16.5138485473	8.97265814995	-15.8418157297558	5.19982653453189	0.193351358160936	0.102214307377404
69	140.090000000718	37.9639999999784	-17.1932565141	9.41536823829	-18.2904076089824	5.9122006919403	0.237902383241787	0.130827069109218
70	140.080000000668	38.1979999999806	-19.8840779013	15.1153854212	-18.0155360753731	6.37306686909091	0.221813930607628	0.124381527673298
71	140.470000000695	37.682999999974	-20.8277474228	10.5814179181	-20.5859646107056	6.7546884590502	0.31073704643285	0.157907322929674
72	140.760000000636	37.5609999999715	-21.6235104416	8.86238552763	-22.231246348019	7.94159252131615	0.367408050463531	0.180709167805372
73	140.070000000816	37.5669999999744	-15.2722609925	8.12425203576	-17.8071632769606	4.91516517348711	0.254954269318524	0.125078063782102
74	141.010000000556	37.5339999999703	-23.1348462593	9.68759235847	-23.9570627679512	9.15679768061058	0.434005311593955	0.248983825452496
75	139.530000000924	37.4729999999763	-13.4920446366	5.90017595672	-14.1204588940706	2.99580982641791	0.191562050078558	0.0882430475279536
76	140.660000000714	37.3249999999689	-21.2171662141	6.8647010348	-20.9473077227544	7.30363091310719	0.341423741267478	0.161133319410775
77	139.360000000987	37.3029999999756	-10.9408929703	4.72952038526	-12.6236548594844	2.15360031995929	0.174936890306409	0.0744105021489682
78	139.500000000981	37.2809999999745	-13.1165111901	4.41384702847	-13.3747326226866	2.38793318442334	0.188851656944553	0.0828090413970484
79	140.990000000606	37.2849999999672	-24.699415581	7.93778762484	-23.0169143245183	9.42733730100407	0.476202658403363	0.234965237996263
80	139.870000000934	37.2609999999721	-15.3858057903	5.39875569423	-15.5999305876934	3.34822823218453	0.228846750795655	0.110220691395211
81	140.26000000088	37.1259999999683	-15.4699007019	4.90889274679	-17.5403339101221	4.63198216705563	0.272374248316034	0.143448088065463
82	140.560000000798	37.0889999999663	-17.6322414561	8.3417415636	-19.4448766379376	6.53486043592944	0.312790265957663	0.158793596872243
83	140.410000000901	36.861999999964	-18.0952770645	5.86698534461	-17.1869203460923	4.90813333081411	0.308718100349234	0.141640441154008
84	140.290000000993	36.6509999999617	-16.113930281	4.92767540999	-14.4963984671642	3.28027322751696	0.299135097400314	0.097206626949948
