
262539.22548119	168057.56588447	312228.31461445	167862.74490264	77051.81339148	414984.91569357	473460.27636330	5739.69704484	69212.05244034	103957.23129363	247464.01846421	186267.23289117	120496.46628385	178805.84958723	531918.90218143	252247.90887306	389143.91401391	588871.66273822	457823.83350250	612455.84472724	675407.46733983	329069.03788347	626034.57492870	525996.40517604	648446.40834328	247973.63736729	458018.13717897	299515.82828394	
174305.71040684	231645.22719829	312228.31461445	117436.49083891	77051.81339148	517454.67260613	608024.91694529	5739.69704484	69212.05244034	41556.58420540	129995.72826641	186267.23289117	168178.58982667	157457.82985844	575997.89656293	356377.80777978	394513.41316707	529366.72608608	470723.10282845	597806.15925063	675407.46733983	256035.16537148	666161.76417457	480202.34272900	542220.56002035	209632.95417954	340203.65757650	297734.79927906	
158789.74238532	315393.86138830	382919.25794630	220999.79110073	77051.81339148	447598.02823048	608024.91694529	5739.69704484	14258.88539781	94981.40406330	113382.14935772	186267.23289117	52723.08474567	278625.41807294	560966.69208845	331011.47610551	394513.41316707	422353.69044079	548214.09337459	664345.17321478	675407.46733983	237999.18705468	651651.98213870	409775.48108141	538754.09165078	209632.95417954	435995.73655142	344290.23841216	
149013.92944390	315393.86138830	382919.25794630	277756.62454380	115723.68653041	546463.86914308	599049.14293031	5739.69704484	60321.65444585	53616.40944942	65852.90360042	186267.23289117	68851.88944827	306878.11954230	671322.16070126	397549.17781484	394513.41316707	431330.99944608	675621.20559635	654573.35842204	675407.46733983	239351.96273270	534882.05628660	325053.95712932	538754.09165078	218551.09727250	445832.60612849	344290.23841216	
76924.76597039	315393.86138830	380256.96965522	277756.62454380	109668.47877997	551040.02238708	464212.92374099	5739.69704484	43507.47149357	48181.47696495	141297.59967831	186267.23289117	68851.88944827	193673.08069488	671322.16070126	355852.53101342	421731.35314708	309175.06284847	675587.14320087	681673.46919689	675407.46733983	260876.80744905	502880.94492300	380946.94678215	568745.88695104	218551.09727250	445832.60612849	250829.68262417	
31490.68848764	235390.36772335	402868.92841688	277756.62454380	59688.77575522	419107.19828730	425652.77867545	82921.03943172	160938.41531607	47283.35060586	155899.80343565	149538.61140066	118693.96385185	193673.08069488	559487.29591263	488643.78571968	421731.35314708	399756.15646247	675587.14320087	681673.46919689	696911.48092702	220736.20754669	596738.88867729	278138.00969207	568745.88695104	218551.09727250	399725.94367409	250829.68262417	
31490.68848764	340881.39007035	402868.92841688	304764.61931406	59688.77575522	465839.67339163	380187.01093972	176299.24242383	55467.49981728	152893.87144514	64078.22969490	149538.61140066	169952.55713939	174035.51166934	658471.70433942	457798.78382876	565246.93333037	411352.51237613	675587.14320087	681673.46919689	696911.48092702	358806.23536314	635273.00186123	206626.52616744	638403.40495079	218551.09727250	381920.47387240	395739.35985560	
31490.68848764	322151.97187562	519008.93110243	391545.68137469	179822.13650906	319681.46667588	291319.36602900	248873.17642196	47301.03411906	94176.00849551	40591.43157838	149538.61140066	184443.32249866	248519.54450640	583614.15177151	370404.60167595	565246.93333037	411352.51237613	675587.14320087	537493.98615849	590991.12799671	407742.90843881	521758.31430118	206626.52616744	638403.40495079	218551.09727250	288534.92704075	388677.77485597	
31490.68848764	322151.97187562	462174.59902076	391545.68137469	118650.17393477	395606.44757605	307170.86223206	141129.30572763	47301.03411906	94176.00849551	129336.95280788	89063.69841898	165799.79179873	248519.54450640	567986.19830662	370404.60167595	599393.59000189	404390.35861662	672652.29365423	564060.22343473	590991.12799671	371987.94742868	417299.76657709	340219.93997907	638403.40495079	218551.09727250	288534.92704075	286282.97499630	
31490.68848764	322151.97187562	535246.34185066	394826.70337638	46030.24011466	378436.81943177	393744.41997418	48182.94935739	22916.16945127	177692.18195763	119207.16648343	46530.07112211	165799.79179873	258444.81646160	596853.38174501	437422.95935907	664021.06601060	473403.86866262	672652.29365423	534401.99533015	475366.04980268	364085.00021154	419640.65134089	340219.93997907	512305.10736187	102971.78264116	170789.63470311	286282.97499630	
124395.41153153	322151.97187562	660614.47391002	353293.49704580	145719.53693324	465542.71280742	350103.97752792	173532.28795633	81815.94828047	225606.22954870	3884.59185024	46530.07112211	107906.21301128	258444.81646160	458888.97894663	533114.49907327	664021.06601060	423490.05850792	672652.29365423	651536.76302972	354093.09075227	362377.67087347	385262.95103330	489429.98239958	475960.89323692	118378.73815011	170789.63470311	286282.97499630	
33127.75935602	270542.96198515	614577.16309818	353293.49704580	268069.45030549	488970.10762416	350103.97752792	137893.82454099	102811.58992461	288719.08834181	3884.59185024	46530.07112211	107906.21301128	258444.81646160	437983.07839951	533114.49907327	664021.06601060	519829.50650174	662770.77788118	557236.13716190	397177.68780976	426402.69288627	339826.64962267	489429.98239958	394454.24679444	128646.34637296	170789.63470311	263510.87666898	
63812.69421879	360424.55050275	580820.51599725	358391.76434024	379911.26503179	488970.10762416	382721.34191505	12839.03986683	159578.32578216	351337.08196946	3884.59185024	53426.86882306	129860.58620579	258444.81646160	398114.76180245	452809.89109867	637125.34429401	430103.11160956	639306.75734984	694903.63083761	397177.68780976	512497.17775779	273307.75831401	490231.75690018	492503.46640304	128646.34637296	170789.63470311	263510.87666898	
159400.49918747	265798.80444976	547321.10475205	241785.44798663	504810.20440120	492552.54354775	382721.34191505	16056.53888431	192738.77795763	458197.99902110	77625.19923959	53426.86882306	70387.97330788	258444.81646160	494436.84249828	485022.65035114	637125.34429401	484210.82150187	646746.65279781	694903.63083761	401333.97082121	571988.21756362	256368.06730796	490231.75690018	492503.46640304	128646.34637296	163023.53040373	263510.87666898	
281443.41962436	224689.55410502	501849.33063273	212686.37298869	356461.06332808	602790.75388850	262941.96276427	77445.95149961	51490.80209655	320407.97357669	77625.19923959	65130.50531419	70387.97330788	251210.04937792	545620.15201949	405983.65452485	637125.34429401	344610.17831127	538090.04793309	694903.63083761	501473.99346612	508785.19886773	256368.06730796	490231.75690018	492503.46640304	128646.34637296	163023.53040373	263510.87666898	
361929.66065165	150805.97732663	612484.25630506	292441.90432530	320512.90123359	565077.22445136	318013.99368717	4937.80547888	23796.12274672	262900.52993087	102436.86222154	65130.50531419	98864.02028452	251210.04937792	584548.16076894	285682.74294082	637125.34429401	344610.17831127	531330.02295415	660147.28053811	515252.84948055	508785.19886773	395454.98847063	595127.34443791	492503.46640304	128646.34637296	163023.53040373	263510.87666898	
