
0.77144269	0.55197291	0.59670603	0.85473661	0.84319782	0.95799288	0.61243964	0.86166136	0.90004722	0.90197506	0.74103719	0.99612696	0.99057847	0.56837110	0.76543562	0.07288724	0.01757623	0.42158731	0.21181135	0.56457738	0.30929297	0.82262319	0.71850610	0.84175941	0.42483348	0.97367937	0.85473084	0.55812965	
0.77144269	0.77463273	0.59670603	0.91955353	0.70534726	0.95799288	0.56969518	0.84879325	0.90004722	0.90197506	0.74103719	0.99612696	0.99057847	0.56837110	0.76543562	0.07288724	0.01757623	0.29763775	0.21181135	0.61356711	0.13767260	0.82262319	0.71850610	0.81126726	0.42483348	0.97367937	0.85473084	0.55812965	
0.77144269	0.77463273	0.92327212	0.88089421	0.86131525	0.85770305	0.56969518	0.82308429	0.90004722	0.90197506	0.74103719	0.99612696	0.99057847	0.56837110	0.76543562	0.07288724	0.01757623	0.33564075	0.21181135	0.61410018	0.13767260	0.82262319	0.71850610	0.81126726	0.42483348	0.97367937	0.85473084	0.55812965	
0.77144269	0.77463273	0.60838460	0.95473747	0.86131525	0.85770305	0.54032709	0.82308429	0.93072759	0.91224366	0.69672754	0.99612696	0.99057847	0.56837110	0.76543562	0.06451344	0.01856322	0.34359628	0.21181135	0.61704142	0.23752373	0.82262319	0.71850610	0.81126726	0.42483348	0.97367937	0.98526468	0.55812965	
0.77144269	0.56452271	0.70469727	0.95473747	0.60701432	0.97517520	0.64592916	0.98593578	0.82886373	0.91224366	0.69672754	0.99612696	0.99057847	0.56837110	0.76543562	0.06451344	0.09252376	0.35690633	0.21181135	0.88088580	0.23752373	0.82262319	0.61873459	0.81126726	0.32586731	0.95547612	0.93637999	0.55812965	
0.91661992	0.56452271	0.70469727	0.95473747	0.50300381	0.97517520	0.64592916	0.84193326	0.68609523	0.91224366	0.70971332	0.99612696	0.99057847	0.56837110	0.76543562	0.23870119	0.09252376	0.22280710	0.21181135	0.88088580	0.24360518	0.82262319	0.53541610	0.81126726	0.32586731	0.95547612	0.93637999	0.55812965	
0.91661992	0.64030053	0.70854999	0.95473747	0.86292776	0.97517520	0.64592916	0.84193326	0.68609523	0.95364864	0.70971332	0.99612696	0.99057847	0.56837110	0.74020919	0.23870119	0.09252376	0.38303997	0.15593563	0.88088580	0.25796966	0.82262319	0.53541610	0.81126726	0.32586731	0.95547612	0.93637999	0.55812965	
0.93289445	0.50996525	0.70854999	0.95242326	0.65467477	0.97517520	0.70538285	0.84193326	0.66624964	0.95364864	0.57125062	0.99612696	0.99057847	0.56837110	0.84437329	0.03339357	0.09252376	0.36919806	0.25808564	0.88088580	0.59656916	0.82262319	0.53541610	0.81126726	0.32586731	0.95547612	0.93637999	0.55812965	
0.93289445	0.78092166	0.91304104	0.89142939	0.53501018	0.97517520	0.70538285	0.84193326	0.70289449	0.95364864	0.57125062	0.99612696	0.99057847	0.56837110	0.84437329	0.36609495	0.09252376	0.36919806	0.33463404	0.86376052	0.59656916	0.75623999	0.56822567	0.81126726	0.32586731	0.95547612	0.93637999	0.55812965	
0.93289445	0.78631852	0.81483876	0.64101608	0.53501018	0.97517520	0.70538285	0.84193326	0.70289449	0.99757628	0.57125062	0.99612696	0.99057847	0.56837110	0.84437329	0.35819502	0.00793208	0.36919806	0.41495443	0.74722330	0.59656916	0.75623999	0.56822567	0.99351508	0.20824508	0.95547612	0.93637999	0.55812965	
